review_id,product,brand,category,rating,feedback,date,clean_feedback
1658,Bose QuietComfort Ultra,Bose,Headphones,4,Not impressed with the features offered.,2024-05-03,not impressed features offered
1659,Seagate Barracuda 2TB,Seagate,Storage,2,"I feel impressed by the speed, yet not satisfied with the build quality.",2024-01-12,impressed speed yet not satisfied build quality
1660,Garmin Venu 2,Garmin,Smartwatch,4,The design looks premium and stylish.,2024-11-08,design looks premium stylish
1661,Hisense U7K,Hisense,Television,1,Extremely disappointed with the camera results.,2024-06-02,extremely disappointed camera results
1662,Amazon Fire HD 10,Amazon,Tablet,5,The experience is average overall.,2024-08-14,experience average overall
1663,Dell XPS 13,Dell,Laptop,1,"I am somewhat happy, but improvements are needed.",2025-02-06,somewhat happy improvements needed
1664,Belkin 3-in-1 Wireless Charger,Belkin,Charger,4,"Satisfied with the design, but unhappy with the software.",2025-05-31,satisfied design unhappy software
1665,Nothing Phone 2,Nothing,Smartphone,2,Very disappointed considering the price.,2024-10-23,very disappointed considering price
1666,TP-Link Archer AX73,TP-Link,Router,4,Sometimes it lags while multitasking.,2024-05-15,sometimes lags while multitasking
1667,Sony WH-1000XM5,Sony,Headphones,1,"I am somewhat satisfied, but there is room for improvement.",2024-02-20,somewhat satisfied there room improvement
1668,Sony Alpha A7 IV,Sony,Camera,4,Very disappointed with the overall quality.,2024-03-28,very disappointed overall quality
1669,Apple AirPods Pro,Apple,Earbuds,5,Very disappointed considering the price.,2024-05-13,very disappointed considering price
1670,Samsung Odyssey G7,Samsung,Monitor,2,"I am somewhat satisfied, but there is room for improvement.",2024-07-21,somewhat satisfied there room improvement
1671,Sony Bravia A80L,Sony,Television,4,I feel balanced about this product.,2024-07-19,balanced about product
1672,Sony Alpha A7 IV,Sony,Camera,5,"I feel impressed by the speed, yet not satisfied with the build quality.",2025-06-20,impressed speed yet not satisfied build quality
1673,Razer Blade 15,Razer,Laptop,2,Facing some heating issues during heavy use.,2024-09-29,facing some heating issues during heavy use
1674,Asus TUF Gaming VG27AQ,Asus,Monitor,4,Extremely disappointed with the camera results.,2024-04-01,extremely disappointed camera results
1675,Realme GT 5,Realme,Smartphone,4,Very disappointed considering the price.,2025-01-09,very disappointed considering price
1676,Bose QuietComfort Ultra,Bose,Headphones,2,Extremely disappointed with the camera results.,2024-12-18,extremely disappointed camera results
1677,Apple Watch Ultra 2,Apple,Smartwatch,1,"Very happy with the sound quality, though disappointed with connectivity.",2024-11-08,very happy sound quality though disappointed connectivity
1678,HP Omen 16,HP,Laptop,3,"Not extremely satisfied, but not unhappy either.",2025-03-28,not extremely satisfied not unhappy either
1679,Samsung Galaxy Watch 6,Samsung,Smartwatch,2,I am not satisfied with customer support.,2024-02-15,not satisfied customer support
1680,Razer DeathAdder V2,Razer,Mouse,2,Not satisfied with the overall performance.,2025-01-17,not satisfied overall performance
1681,Dell XPS 13,Dell,Laptop,1,Software experience is clean and responsive.,2024-02-25,software experience clean responsive
1682,Razer Blade 15,Razer,Laptop,5,"Overall satisfied, but not fully happy with the experience.",2024-05-31,overall satisfied not fully happy experience
1683,Seagate Barracuda 2TB,Seagate,Storage,3,The performance is excellent and very smooth.,2024-12-17,performance excellent very smooth
1684,Nintendo Switch OLED,Nintendo,Gaming Console,1,Not satisfied with the display brightness.,2025-04-05,not satisfied display brightness
1685,Samsung Neo QLED QN90C,Samsung,Television,1,I regret buying this product.,2024-08-02,regret buying product
1686,LG UltraGear 27GP850,LG,Monitor,5,Exceeded my expectations in every way.,2024-07-27,exceeded my expectations every way
1687,Canon EOS R6 Mark II,Canon,Camera,5,"Satisfied with the design, but unhappy with the software.",2024-09-21,satisfied design unhappy software
1688,Sony Alpha A7 IV,Sony,Camera,4,"Not extremely satisfied, but not unhappy either.",2024-05-24,not extremely satisfied not unhappy either
1689,Nintendo Switch OLED,Nintendo,Gaming Console,1,I am frustrated and not satisfied at all.,2025-06-23,frustrated not satisfied all
1690,Google Pixel 8 Pro,Google,Smartphone,3,Audio quality is clear and immersive.,2024-03-02,audio quality clear immersive
1691,Lenovo Tab P12,Lenovo,Tablet,2,"I am satisfied overall, but not satisfied with the charging speed.",2024-10-04,satisfied overall not satisfied charging speed
1692,OnePlus 12,OnePlus,Smartphone,4,I feel balanced about this product.,2024-01-09,balanced about product
1693,Xiaomi 14,Xiaomi,Smartphone,4,It performs adequately for daily tasks.,2024-10-04,performs adequately daily tasks
1694,Sony PlayStation 5,Sony,Gaming Console,3,"Very satisfied with the screen, but not happy with the speakers.",2024-04-20,very satisfied screen not happy speakers
1695,Samsung Galaxy S24 Ultra,Samsung,Smartphone,3,"Very satisfied with the screen, but not happy with the speakers.",2025-01-30,very satisfied screen not happy speakers
1696,MSI Katana 15,MSI,Laptop,4,I feel neutral about this purchase.,2024-04-11,neutral about purchase
1697,Logitech MX Master 3,Logitech,Mouse,3,"Not fully satisfied, but not completely disappointed either.",2025-06-28,not fully satisfied not completely disappointed either
1698,Nothing Phone 2,Nothing,Smartphone,2,Not satisfied with the overall performance.,2025-05-27,not satisfied overall performance
1699,Anker PowerCore 20000,Anker,Power Bank,4,The product is acceptable but not impressive.,2024-01-23,product acceptable not impressive
1700,Google Pixel 8 Pro,Google,Smartphone,2,"Overall satisfied, but not fully happy with the experience.",2025-06-26,overall satisfied not fully happy experience
1701,Xiaomi Pad 6,Xiaomi,Tablet,3,"Not fully satisfied, but not completely disappointed either.",2025-02-06,not fully satisfied not completely disappointed either
1702,LG UltraGear 27GP850,LG,Monitor,2,Battery life could be better for daily usage.,2024-12-21,battery life could better daily usage
1703,Microsoft Xbox Series X,Microsoft,Gaming Console,3,Not happy with the slow charging speed.,2024-11-05,not happy slow charging speed
1704,Razer Blade 15,Razer,Laptop,5,Completely dissatisfied with the performance.,2024-03-04,completely dissatisfied performance
1705,Garmin Venu 2,Garmin,Smartwatch,3,"I feel happy using it daily, but not satisfied with long-term stability.",2025-01-31,happy using daily not satisfied longterm stability
1706,Crucial P5 Plus SSD,Crucial,Storage,1,The product is acceptable but not impressive.,2024-10-13,product acceptable not impressive
1707,MSI Katana 15,MSI,Laptop,2,I regret buying this product.,2025-02-06,regret buying product
1708,Sony PlayStation 5,Sony,Gaming Console,2,Worth the price and delivers good value.,2025-01-26,worth price delivers good value
1709,Hisense U7K,Hisense,Television,5,"Very satisfied with the screen, but not happy with the speakers.",2024-08-20,very satisfied screen not happy speakers
1710,Samsung Galaxy Buds 2 Pro,Samsung,Earbuds,2,I am moderately satisfied with the features.,2024-06-05,moderately satisfied features
1711,Jabra Elite 7 Pro,Jabra,Earbuds,3,"I am generally happy, but somewhat dissatisfied with build quality.",2024-12-03,generally happy somewhat dissatisfied build quality
1712,Nothing Ear 2,Nothing,Earbuds,5,The display quality is sharp and vibrant.,2024-07-30,display quality sharp vibrant
1713,Fitbit Sense 2,Fitbit,Smartwatch,2,"It meets expectations, nothing more.",2024-07-26,meets expectations nothing more
1714,Seagate Barracuda 2TB,Seagate,Storage,2,Not satisfied with the display brightness.,2025-06-20,not satisfied display brightness
1715,Logitech MX Keys,Logitech,Keyboard,2,Very disappointed considering the price.,2024-05-28,very disappointed considering price
1716,Fitbit Sense 2,Fitbit,Smartwatch,5,"I am generally happy, but somewhat dissatisfied with build quality.",2024-06-10,generally happy somewhat dissatisfied build quality
1717,Amazon Fire HD 10,Amazon,Tablet,1,The product is acceptable but not impressive.,2025-06-29,product acceptable not impressive
1718,Apple Magic Keyboard,Apple,Keyboard,1,Setup process was quick and easy.,2024-11-21,setup process quick easy
1719,Samsung 970 EVO SSD,Samsung,Storage,2,"Happy with the performance, but disappointed with the heating issue.",2024-01-31,happy performance disappointed heating issue
1720,Samsung Odyssey G7,Samsung,Monitor,3,"I feel happy using it daily, but not satisfied with long-term stability.",2025-02-27,happy using daily not satisfied longterm stability
1721,Anker PowerCore 20000,Anker,Power Bank,4,Not satisfied with the display brightness.,2025-03-29,not satisfied display brightness
1722,LG UltraGear 27GP850,LG,Monitor,3,Sometimes it lags while multitasking.,2024-07-11,sometimes lags while multitasking
1723,Motorola Edge 40,Motorola,Smartphone,2,Setup process was quick and easy.,2024-01-27,setup process quick easy
1724,Samsung Odyssey G7,Samsung,Monitor,5,"Not extremely satisfied, but not unhappy either.",2024-09-30,not extremely satisfied not unhappy either
1725,Apple Watch Ultra 2,Apple,Smartwatch,5,"Not extremely satisfied, but not unhappy either.",2024-08-24,not extremely satisfied not unhappy either
1726,Apple Watch Ultra 2,Apple,Smartwatch,2,Connectivity works flawlessly.,2024-01-27,connectivity works flawlessly
1727,Bose QuietComfort Ultra,Bose,Headphones,1,The experience is average overall.,2025-05-03,experience average overall
1728,MacBook Air M3,MacBook,Laptop,5,"Satisfied with performance, though disappointed by occasional lag.",2025-04-25,satisfied performance though disappointed occasional lag
1729,Steam Deck,Steam,Gaming Console,3,Setup process was quick and easy.,2025-01-31,setup process quick easy
1730,Sony Bravia A80L,Sony,Television,4,The display quality is sharp and vibrant.,2024-06-16,display quality sharp vibrant
1731,Asus ROG Strix G16,Asus,Laptop,2,Very happy with this purchase so far.,2025-02-22,very happy purchase so far
1732,Samsung Odyssey G7,Samsung,Monitor,1,"Overall satisfied, but not fully happy with the experience.",2024-10-03,overall satisfied not fully happy experience
1733,Apple Magic Keyboard,Apple,Keyboard,4,Connectivity works flawlessly.,2024-07-26,connectivity works flawlessly
1734,Samsung Odyssey G7,Samsung,Monitor,2,Facing some heating issues during heavy use.,2024-06-30,facing some heating issues during heavy use
1735,Razer DeathAdder V2,Razer,Mouse,4,"Very satisfied with the screen, but not happy with the speakers.",2025-05-16,very satisfied screen not happy speakers
1736,Nintendo Switch OLED,Nintendo,Gaming Console,3,"Very satisfied with the screen, but not happy with the speakers.",2025-04-13,very satisfied screen not happy speakers
1737,Crucial P5 Plus SSD,Crucial,Storage,2,Very disappointed considering the price.,2025-02-18,very disappointed considering price
1738,Asus TUF Gaming VG27AQ,Asus,Monitor,1,I am okay with the overall experience.,2025-01-24,okay overall experience
1739,Dell UltraSharp U2720Q,Dell,Monitor,3,Completely unhappy with the software stability.,2025-06-21,completely unhappy software stability
1740,Fitbit Sense 2,Fitbit,Smartwatch,1,"It works fine, though I am neither satisfied nor dissatisfied.",2024-04-21,works fine though neither satisfied nor dissatisfied
1741,Nothing Ear 2,Nothing,Earbuds,4,"Happy with multitasking, but not satisfied with durability.",2024-02-13,happy multitasking not satisfied durability
1742,Crucial P5 Plus SSD,Crucial,Storage,2,"It works fine, though I am neither satisfied nor dissatisfied.",2025-02-09,works fine though neither satisfied nor dissatisfied
1743,Belkin 3-in-1 Wireless Charger,Belkin,Charger,1,The product is acceptable but not impressive.,2025-01-31,product acceptable not impressive
1744,Hisense U7K,Hisense,Television,1,Not satisfied with the overall performance.,2024-10-25,not satisfied overall performance
1745,Nothing Ear 2,Nothing,Earbuds,4,"I feel happy using it daily, but not satisfied with long-term stability.",2024-11-07,happy using daily not satisfied longterm stability
1746,Asus TUF Gaming VG27AQ,Asus,Monitor,3,"Overall, I feel dissatisfied with this purchase.",2024-06-19,overall dissatisfied purchase
1747,Jabra Elite 7 Pro,Jabra,Earbuds,3,"Not extremely satisfied, but not unhappy either.",2024-02-25,not extremely satisfied not unhappy either
1748,Nintendo Switch OLED,Nintendo,Gaming Console,5,"Satisfied with features, yet not impressed with pricing.",2024-05-25,satisfied features yet not impressed pricing
1749,LG OLED C3,LG,Television,4,Worth the price and delivers good value.,2025-05-27,worth price delivers good value
1750,Realme GT 5,Realme,Smartphone,2,"Very happy with the sound quality, though disappointed with connectivity.",2024-05-18,very happy sound quality though disappointed connectivity
1751,Apple AirPods Pro,Apple,Earbuds,4,Extremely disappointed with the camera results.,2025-04-06,extremely disappointed camera results
1752,Samsung Galaxy S24 Ultra,Samsung,Smartphone,2,"Overall, I feel dissatisfied with this purchase.",2024-07-25,overall dissatisfied purchase
1753,Crucial P5 Plus SSD,Crucial,Storage,4,Worth the price and delivers good value.,2024-09-13,worth price delivers good value
1754,Amazon Fire HD 10,Amazon,Tablet,2,"I am satisfied with the display, but not satisfied with the battery life.",2024-05-06,satisfied display not satisfied battery life
